northing, easting, zone, longitude, latitude
4473224,435832,30,-3.7562437037841736,40.40715908748001
4473088,435631,30,-3.75859861137754,40.40591843129892
4473082,435637,30,-3.7585272995452303,40.405864844905715
4472982,435568,30,-3.759330283256319,40.40495867004324
4472562,434785,30,-3.7685141148792094,40.40111419446301
4472567,434499,30,-3.771884654114296,40.4011367879361
4472570,434312,30,-3.77408844082453,40.401149082128605
4472249,434408,30,-3.772924171350077,40.39826496706345
4472068,434186,30,-3.7755212427565663,40.39661693961394
4472060,434198,30,-3.775379025931644,40.39654582098058
4472039,433921,30,-3.7786405958011096,40.396334713487434
4472328,434715,30,-3.769314950032185,40.39900075192662
4472422,434916.5,30,-3.7669502963674937,40.39986331139818
4478896,440605,30,-3.700526327054817,40.458609243319096
4479662,441092,30,-3.6948539741532667,40.465544356305685
4480945,441921.7,30,-3.6851853171161126,40.47716057682801
4481132,441979,30,-3.6845264694518316,40.478849155208046
4481404,442038,30,-3.6838553041088526,40.48130356302738
4481498,442123,30,-3.6828610938613457,40.48215628261945
4481455,442169,30,-3.682314477726821,40.48177212614695
4481100,442106,30,-3.6830253146182232,40.47856974979716
4480820,442044.3,30,-3.68372760425797,40.476043089868725
4480514,441929,30,-3.6850597371191585,40.47327846027723
4480260,441874.5,30,-3.6856793513353354,40.4709865095661
4482084,442138.4,30,-3.6827328969821767,40.48743628121268
4482182,442089.7,30,-3.6833164435407895,40.48831570851841
4482243,442093,30,-3.683283080848668,40.48886545099268
4482513,442016,30,-3.6842162965645535,40.49129234241949
4482489,442003,30,-3.6843674908735435,40.491075232781824
4482651,441981.7,30,-3.6846336468303065,40.49253310348167
4482637,441960,30,-3.6848884137965543,40.492405468908935
4482867,441915.9,30,-3.6854298542137247,40.49447431282403
4482807,441916,30,-3.68542317404201,40.493933816717465
4483152,441843,30,-3.6863162234545617,40.4970365963205
4483166,441827,30,-3.6865063136234646,40.49716159220309
4483386,441898.3,30,-3.6856851287916736,40.4991484304184
4483307,441850,30,-3.6862478489017487,40.498433385437274
4483504,441935,30,-3.6852628609414295,40.5002139877145
4483528,441922.9,30,-3.685407851706795,40.50042934193174
4483460,441727,30,-3.6877133889896454,40.49980303831725
4483404,441711,30,-3.687897048322715,40.49929744572007
4483456,441650.9,30,-3.6886110591266514,40.49976165718666
4483511,441631,30,-3.6888509623332943,40.50025571796254
4483767,441613.8,30,-3.689077534989533,40.50256064983345
4483738,441594,30,-3.6893085254956164,40.502298013715
4483753,441397.4,30,-3.691630029438539,40.50241927678249
4483739,441418.6,30,-3.691378548664071,40.502294656795186
4483364,441391,30,-3.691669563744192,40.498914571477336
4483370,441417,30,-3.6913633028491812,40.498970457601615
4483240,441369.4,30,-3.6919129804190765,40.49779600820667
4483214,441357,30,-3.692056898722394,40.49756091449185
4483223,441121,30,-3.694842620836546,40.49762527906959
4483324,441080.8,30,-3.6953263893615067,40.49853227027683
4477752,440840.1,30,-3.697647072450387,40.448320374951415
4477781,440899.8,30,-3.6969458043886743,40.44858586599394
4477736,441065.5,30,-3.6949877290049233,40.448192250079025
4477712,441395.6,30,-3.691093064740387,40.4479993839597
4477744,441414,30,-3.6908790494576253,40.44828895118841
4477333,442165.2,30,-3.681983651004077,40.444639073149474
4476919,442490.3,30,-3.6781128721291405,40.4409321140295
4477013,442465,30,-3.678419684571667,40.44177716103281
4475203,443396,30,-3.6672813744771737,40.42553565142907
4475166,442800,30,-3.6743035866248754,40.42516157317716
4477061,439254,30,-3.7162838099203053,40.44198118058368
4477128,439205.1,30,-3.7168667811441276,40.44258116983287
4477389,439117.2,30,-3.717928197519478,40.44492593089564
4477374,439106.1,30,-3.718057640642037,40.44478999198914
4477624,439086.6,30,-3.7183115421083626,40.44704066281844
4477655,439067.4,30,-3.718540912257901,40.44731851602056
4477730,439159.5,30,-3.7174620988055733,40.44800089111286
4477778,439578.9,30,-3.7125212515886643,40.44846388306175
4477974,439310.3,30,-3.7157072383758067,40.45020996284687
4474284,444309,30,-3.6564385870920413,40.41731840846818
4474249,444322.3,30,-3.6562787639743406,40.417003998821336
4474033,444387,30,-3.6554973015644725,40.415062475453134
4474060,444366.4,30,-3.6557424551254263,40.41530432989843
4473920,444654,30,-3.6523405984175525,40.414062305357064
4473939,444665,30,-3.6522126065508145,40.41423419961533
4473752,444752,30,-3.6511709940785884,40.41255537585606
4473762,444771.4,30,-3.6509432214099617,40.41264674909491
4473557,445121.8,30,-3.6467958552607005,40.41082316572174
4473540,445204,30,-3.6458256383500878,40.41067543496913
4473368,445381.3,30,-3.643721341811915,40.4091376095915
4473413,445365,30,-3.6439173014708386,40.4095419266599
4473632,444937,30,-3.648980271057325,40.41148660530701
4473658,444947,30,-3.6488646665321296,40.4117214898787
4472690,446057.2,30,-3.6356983668758387,40.40307384315502
4472701,446066.5,30,-3.6355897078455923,40.40317354041947
4472558,446357,30,-3.6321544017595944,40.40190407381236
4472589,446347,30,-3.632274852561798,40.40218269689989
4477058,443147,30,-3.6703824846722304,40.44222945466934
4477240,443386,30,-3.6675807166734113,40.4438853088612
4480720,445445.9,30,-3.6435913838242193,40.47537265612978
4480684,445587,30,-3.6419237946902823,40.47505760688413
4480598,445915,30,-3.6380471912359647,40.47430430056067
4480619,445905.4,30,-3.638162227987011,40.47449285389304
4480587,446069.5,30,-3.6362237077913844,40.47421525373317
4480599,446062.1,30,-3.636312021749844,40.47432287525355
4480697,446272.1,30,-3.6338430719857966,40.475219320698336
4480582,446414,30,-3.632159418613019,40.47419250956167
4480790,446140.9,30,-3.635398682737402,40.476048613640494
4480714,446113.5,30,-3.6357154558305558,40.475362189904416
4480889,445945,30,-3.637718100974085,40.476927727415735
4480852,445957.6,30,-3.6375663071930058,40.476595232978845
4480818,445728,30,-3.6402719480197163,40.47627397133748
4480765,445471.2,30,-3.6432967989013245,40.47577969974599
4477787,443466.5,30,-3.6666802261276974,40.448818433062776
4477544,443417,30,-3.667242275511592,40.44662600177039
4477310,443277.5,30,-3.668866294661404,40.44450850833674
4477116,443066.6,30,-3.671335658090697,40.44274644590626
4479582,444395.9,30,-3.65587804507883,40.46505137355547
4479617,444687.5,30,-3.6524417409902883,40.46538613567334
4479639,444717,30,-3.6520957101794034,40.46558628599255
4479544,444931.4,30,-3.6495586452504414,40.464744717873145
4479567,444911.2,30,-3.649798895448946,40.464950574140744
4479567,445196.5,30,-3.646433848492421,40.464969442601586
4479584,445206.5,30,-3.6463173687272685,40.46512324671889
4479642,445427.6,30,-3.6437145258188868,40.46566029269578
4479633,445354.7,30,-3.6445735988132144,40.4655744243543
4479763,445737.3,30,-3.6400719914082975,40.466770608226454
4479804,445763.8,30,-3.6397629258908215,40.46714168765346
4479784,446057.1,30,-3.636301701150801,40.46698061394233
4479804,446164.8,30,-3.635033060519582,40.4671677705857
4479495,446773.5,30,-3.6278274051420407,40.46442335661462
4479511,446804.7,30,-3.6274607511512427,40.464569491422054
4479489,447063,30,-3.624412331727517,40.46438780162452
4479509,447059,30,-3.624461179190055,40.46456771757842
4479564,447242.1,30,-3.622306132207972,40.4650748347178
4475540,439396.5,30,-3.714458604115403,40.42828977007849
4476153,443538,30,-3.6656918837282353,40.434103396863605
4476173,443533.9,30,-3.6657419969663714,40.43428328882911
4475284,439676,30,-3.711139511077951,40.426003924129084
4475342,439397.3,30,-3.7144302992230402,40.42650615849214
4475537,439256,30,-3.716114558527932,40.42825249741114
4475829,439043,30,-3.7186534415537027,40.43086737623686
4476042,438884.9,30,-3.7205377045978274,40.4327745676401
4480826,442659.5,30,-3.676470858013525,40.476139844299965
4480519,442254,30,-3.681226446781311,40.47334616183456
4480831,442647,30,-3.6766187683725144,40.47618402329987
4480984,442712.8,30,-3.6758563689608468,40.47756685461829
4481111,442652.5,30,-3.676579207543851,40.478706762915934
4471922,441201,30,-3.6928523701830938,40.39582652297962
4469418,441005.5,30,-3.6949240037910496,40.37325531771752
4468138,440504.4,30,-3.7007068520840782,40.36168875036978
4468100,440502,30,-3.700731571373887,40.36134625371657
4468904,440907,30,-3.69603655905278,40.36861794151552
4468819,440879,30,-3.696358457415193,40.36785022852763
4468724,440802.5,30,-3.697250632380855,40.36698898652327
4476386,439208,30,-3.716761594021131,40.43589714126227
4469115,440982.3,30,-3.695169218488761,40.37052408230888
4469162,440999,30,-3.694976872485996,40.37094866683056
4468512,440688.2,30,-3.6985770886994613,40.36507104772519
4468425,440661.5,30,-3.6988834455473043,40.364285402977174
4467798,440331.7,30,-3.7027088706127933,40.3586134990878
4467820,440361.9,30,-3.7023552896047756,40.35881384780677
4467483,440221,30,-3.703982967358262,40.355767873441984
4467501,440239.8,30,-3.7037632723231666,40.35593137494646
4468693,436599.1,30,-3.746752937955821,40.36640065661162
4466999,439828.4,30,-3.7085604182348235,40.35137949747275
4466975,439843,30,-3.7083862436953563,40.351164344988085
4466982,439539.9,30,-3.711955838179322,40.351205490782405
4466955,439561,30,-3.7117048335031995,40.35096378880654
4466967,439323.5,30,-3.714502471173894,40.35105464937931
4466946,439308,30,-3.7146829824795806,40.35086434214802
4467222,439177,30,-3.7162517741404124,40.353341159646746
4470634,440672.2,30,-3.698963025702857,40.38418604482089
4472730,440734.2,30,-3.698427695333028,40.403072310526824
4472833,440700.5,30,-3.6988344064579874,40.4039977867256
4470434,440389.3,30,-3.7022770282139854,40.382364147122274
4470434,440412.8,30,-3.702000193088735,40.382365828022955
4470307,440163,30,-3.7049309643499524,40.381203844004425
4470292,440168,30,-3.704870655882785,40.381069075171936
4469259,439663.8,30,-3.7107123317603077,40.37172691724366
4469271,439664,30,-3.7107111117880267,40.37183503405547
4469197,440211.3,30,-3.704257867723922,40.37120783893575
4469239,440177,30,-3.7046658034198,40.37158373667582
4469175,440375,30,-3.7023277068843856,40.3710213766259
4469205,440398,30,-3.702059611918054,40.3712932778791
4469029,440347.8,30,-3.70263441497664,40.36970418286775
4468978,440363.9,30,-3.7024400188034985,40.36924589889837
4469058,440557,30,-3.7001731576352883,40.36998037491271
4468939,440867,30,-3.696510918522672,40.36893040470846
4468930,440518,30,-3.700620560975419,40.36882449837802
4469075,441357.7,30,-3.69074401003908,40.37019023362744
4469008,440819.4,30,-3.6970779505697253,40.369548617363456
4469238,440715,30,-3.6983289605175194,40.371613166461316
4469575,439647,30,-3.7109401250787775,40.3745723950071
4466128,441249,30,-3.6917529126129494,40.34363427235833
4466085,441283.3,30,-3.691345126649674,40.343249316651125
4465512,441224,30,-3.6919905462570917,40.338083206470685
4465496,441161.3,30,-3.6927272101527695,40.33793465028322
4465500,440614.1,30,-3.6991694938509663,40.337931924905966
4465486,440733.9,30,-3.697757849453602,40.33781432089186
4465688,440475.9,30,-3.700813976335201,40.33961569559598
4465689,440138,30,-3.7047920909969227,40.33960053316697
4466177,439949.1,30,-3.707061864285054,40.343983148933944
4466165,439983.3,30,-3.706658081550361,40.343877506755796
4465865,440099.8,30,-3.7052583213852115,40.34118330341012
4466305,439468.1,30,-3.7127370623362106,40.34510148785115
4466257,439448,30,-3.7129691609121633,40.344667618165225
4465895,440160.2,30,-3.704550041045053,40.341457894678726
4465846,440499,30,-3.7005567482360417,40.341040701301935
4465255,441248.2,30,-3.6916820078784705,40.33576969544513
4468774,436879.4,30,-3.743459770522432,40.36715161174381
4465678,441291,30,-3.6912170477256447,40.339583353035906
4468946,437037.8,30,-3.741611203572245,40.368713046927844
4484081,440256.8,30,-3.705121415344064,40.5052926663706
4470235,440800.1,30,-3.6974192232493226,40.3806007360941
4469984,441017,30,-3.6948409257502988,40.37835497222507
4469356,440297,30,-3.7032633600739473,40.372646339762504
4469340,440266,30,-3.703626995045255,40.37249998206822
4469680,440467,30,-3.701291269867381,40.37557726699705
4469838,440755.5,30,-3.6979077018058866,40.3770211752737
4469882,440999,30,-3.6950435146963723,40.37743482605762
4469379,440930.9,30,-3.6957990771957605,40.372898700584585
4469388,440746.8,30,-3.6979683506066796,40.3729667103694
4469404,440452.9,30,-3.7014315715007666,40.373089902127994
4469116,437157.6,30,-3.7402169856106924,40.37025352687389
4479337,444010.9,30,-3.6603974102011625,40.46281843994271
4479539,444191.8,30,-3.6582815738970003,40.4646503238733
4479969,444566.4,30,-3.653900848182973,40.4685490513116
4479991,444555.8,30,-3.654027801838814,40.46874653052295
4480014,444888,30,-3.6501113606947806,40.46897583167035
4480042,444877.3,30,-3.650240005000448,40.469227359406574
4480108,445202.5,30,-3.646409804466451,40.46984343604335
4480133,445174.3,30,-3.6467446016420944,40.4700667876164
4480233,445573,30,-3.642050247239941,40.47099385722281
4480267,445567.3,30,-3.6421204009878783,40.4712997727201
4480350,445974,30,-3.6373300784751423,40.472074031227535
4480343,445955.4,30,-3.637548888342075,40.47200976164784
4481179,446178,30,-3.6349940397431233,40.4795553262442
4481187,446135.5,30,-3.6354961067150415,40.479624638478185
4480590,445159.8,30,-3.646955148623633,40.474182710446186
4481446,446611,30,-3.6299082655589254,40.481988549810886
4469247,437278.8,30,-3.738802377948269,40.37144276509884
4481092,446827.7,30,-3.627321997316476,40.47881344222071
4481362,446865.1,30,-3.6269034065132986,40.48124813464099
4481692,446444,30,-3.6318992770172813,40.484193885821774
4481874,446363,30,-3.6328703281925643,40.48582820293913
4481812,446206,30,-3.634717423529994,40.4852595183493
4479696,444047,30,-3.66000328852324,40.466054915633144
4479526,443899.4,30,-3.6617291898586775,40.46451352106163
4471226,441454,30,-3.689807390958235,40.38957440599478
4471252,441469.7,30,-3.6896248105052774,40.38980973132553
4471085,441541.2,30,-3.6887671031620695,40.38831032540523
4471111,441552,30,-3.6886422509270416,40.38854530536843
4469000,442815.1,30,-3.6735717979116,40.36961584215015
4469042,442825,30,-3.673458961359385,40.36999488250999
4471580,441187,30,-3.6929857404305193,40.39274461824148
4472002,442431,30,-3.6783669897414057,40.396633138298746
4471979,442501,30,-3.6775401192220247,40.39643077748438
4471857,442555,30,-3.676892845412767,40.39533546030477
4471860,442596,30,-3.676410031652196,40.39536531290705
4471631,442833.8,30,-3.67358758321809,40.39331870834628
4471643,442841,30,-3.6735038284601758,40.39342730526402
4471300,443081.9,30,-3.670634837274511,40.390353862097236
4471303,443096,30,-3.670468983497503,40.390381851151375
4470974,443156,30,-3.6697327216428404,40.38742212529575
4470965,443176,30,-3.669496295230409,40.3873424124927
4470863,443147,30,-3.669828845947623,40.386421558559476
4470605,443003,30,-3.671502228329842,40.38408750527233
4470354,442736.6,30,-3.6746180191576996,40.381808085082284
4470179,442906.8,30,-3.6725973509607153,40.38024326190177
4470120,442980,30,-3.6717297814498746,40.379716767257484
4469995,443330,30,-3.667595722267058,40.378614568238824
4469680,443883.4,30,-3.6610491229504203,40.375814304682876
4469501,437429.6,30,-3.7370511518054332,40.37374225096572
4469824,443574,30,-3.664706346908709,40.37709065391193
4469716,443283,30,-3.6681245375997786,40.3760979713608
4469722,443128,30,-3.669950850096222,40.376141460153086
4469897,443251,30,-3.668517588206027,40.377726349601645
4470305,442744.2,30,-3.6745240868600826,40.38136718685235
4470551,443048.8,30,-3.670957850225543,40.38360417359121
4470741,443141.2,30,-3.669886287223897,40.385322115563056
4471103,444264.4,30,-3.656685725301132,40.388659128158885
4476858,446230,30,-3.6340145165738065,40.44063283093951
4476980,446651.3,30,-3.629057400659071,40.44175901296393
4476987,446608.5,30,-3.629562633225693,40.44181932576778
4477047,446842.2,30,-3.6268121512378153,40.44237481364943
4477077,446864,30,-3.6265576196443012,40.44264646425242
4477168,447188.9,30,-3.6227343145463697,40.44348694466423
4477189,447182,30,-3.622817419041912,40.44367568647659
4477416,447852,30,-3.6149360075065102,40.44576292896892
4477426,447815,30,-3.6153731140659042,40.44585069316706
4477579,448032.8,30,-3.612817443027264,40.44724265011845
4477599,448026,30,-3.6128992636163266,40.44742239677193
4477768,448262.3,30,-3.6101266326797377,40.448959588519884
4477981,448537,30,-3.606904615434609,40.450895470650195
4469131,437143.1,30,-3.740389245576626,40.37038756068631
4468956,437020,30,-3.7418218350429093,40.36880178705126
4468789,436865.2,30,-3.743628495602183,40.36728566352974
4468512,436563.1,30,-3.747158916700651,40.36476738604751
4468446,436315,30,-3.7500742075455316,40.364153913716045
4475816,440497.9,30,-3.701500894228979,40.43085561253561
4484055,440596,30,-3.701115840766527,40.50508280639777
4478195,450827,30,-3.5799164963389085,40.452961944429404
4484075,440903.1,30,-3.6974934143801437,40.505284905344645
4479065,450777,30,-3.580573597506739,40.46079648948582
4479107,450669,30,-3.5818506341212215,40.461168446645985
4478889,450431,30,-3.584640639253204,40.45919040476252
4478793,450280.8,30,-3.586404562791582,40.458316604614495
4477886,448006,30,-3.6131585964634407,40.45000661011308
4477905,448008,30,-3.613136567614882,40.450177898289446
4476811,446096,30,-3.6355904618064656,40.440200752775546
4478596,449328.9,30,-3.597615284491354,40.45648441318076
4478604,449313.8,30,-3.5977940035454514,40.456555561156335
4478675,449673.7,30,-3.593555181786665,40.45721704459296
4478675,449618,30,-3.5942120816084464,40.45721366961071
4478773,449907.2,30,-3.590809124033046,40.45811399584536
4478753,449858,30,-3.5913877940436185,40.4579308564988
4478992,450140.4,30,-3.5880760357657113,40.46010090601452
4478969,450092,30,-3.58864505923887,40.45989080246572
4480619,450474,30,-3.5842685407664017,40.47477785424772
4480548,450220.9,30,-3.5872486932550154,40.47412311298792
4480527,450212.6,30,-3.587344955810989,40.47393343512509
4480560,449751.6,30,-3.5927857399885355,40.474202955509135
4480676,449519,30,-3.5955388394917644,40.47523384499024
4480510,449719,30,-3.593166342365646,40.473750553590904
4483838,442287.4,30,-3.6811346724239122,40.50324737177541
4475305,445886,30,-3.6379382312621873,40.426620211980214
4475288,445902,30,-3.6377481752763927,40.4264681067477
4475385,445757.3,30,-3.6394621837532384,40.42733251648362
4475378,445744.4,30,-3.639613654285937,40.427268615257645
4475572,445650,30,-3.6407430458947996,40.42901011588136
4475606,445609.3,30,-3.64122574696465,40.4293137470252
4475781,445525,30,-3.642234519084572,40.43088472952484
4475773,445510.1,30,-3.642409486773439,40.43081168508865
4476148,445661,30,-3.640662615179941,40.43419976772366
4476244,446373,30,-3.632276648036433,40.43511080406777
4476244,446337.7,30,-3.63269282039792,40.43510852716878
4476321,446535.5,30,-3.630367317935579,40.435814926616885
4476349,446591.5,30,-3.629709447201321,40.43607076492345
4476370,446763,30,-3.6276892621986496,40.43627094109078
4476386,446755,30,-3.6277849212258024,40.436414566215646
4476556,447216.6,30,-3.6223568558906893,40.43797545142136
4476569,447214.5,30,-3.6223826950775826,40.438092429748686
4476358,447332,30,-3.6209798658792947,40.43619906726706
4476282,447660.8,30,-3.617097117564835,40.43553517154085
4476312,447633,30,-3.617427343211191,40.43580367949893
4476322,448048,30,-3.6125354152816422,40.43591979324531
4476361,448073.9,30,-3.6122332470075627,40.43627274641985
4481625,446288.3,30,-3.6337305750183546,40.48358025849134
4476062,448248,30,-3.61015628741965,40.43359002366108
4481459,446356,30,-3.6329178003491784,40.482089224706854
4475880,448279,30,-3.6097760063148936,40.43195238389349
4472637,446094,30,-3.635260227677616,40.4025987696922
4472612,446197,30,-3.634044372114493,40.40238021616919
4478785,450338.5,30,-3.585723437921891,40.458247985903576
4472590,446209,30,-3.633901106570213,40.40218280180223
4472574,446204,30,-3.6339586735616978,40.40203834081535
4472579,446184,30,-3.6341947724808907,40.40208209152045
4471813,438562,30,-3.7239359535988203,40.39465410384201
4471049,438323.5,30,-3.7266720474784463,40.38775400841053
4471057,438340.7,30,-3.726470187013132,40.38782734940755
4472564,446196,30,-3.63405209880735,40.401947737686264
4470645,438108.6,30,-3.7291645550472365,40.38409864902736
4470621,438107.4,30,-3.7291763601737022,40.383882356552526
4470495,438012.3,30,-3.730284418923807,40.38274021934219
4470447,437999.8,30,-3.730427000966548,40.382306882649154
4470253,437874,30,-3.73189002738508,40.38054986914141
4470234,437876.7,30,-3.731856369601909,40.38037890946202
4472516,446176,30,-3.6342837160946337,40.40151403121479
4470331,437256,30,-3.739177631047043,40.381206224316415
4470277,437136,30,-3.7405858939600005,40.38071072329524
4470124,437020.9,30,-3.7419266314752058,40.379323738762274
4476372,439216.4,30,-3.7166612229683538,40.43577163740722
4469511,436644,30,-3.7463054205897626,40.37377298964953
4469246,436917.6,30,-3.7430565695456206,40.3714064996323
4469297,436865.9,30,-3.7436705531004355,40.371862017000595
4469895,436901.2,30,-3.7433139748850808,40.37725174808823
4469973,436853.6,30,-3.7438823938359995,40.3779508020263
4470128,436952,30,-3.7427386405092795,40.37935456253334
4470254,437047.3,30,-3.7416284925708676,40.38049683250049
4471329,438410.2,30,-3.7256777000644954,40.39028279472463
4471560,438555.4,30,-3.723989306052623,40.39237447462587
4471840,438695,30,-3.722371506193615,40.39490713283606
4475607,444281,30,-3.656884535379212,40.429234844249834
4475594,444301,30,-3.6566476262575343,40.429119072623365
4475370,444300,30,-3.656639788584911,40.42710109236407
4475450,444303.9,30,-3.656600823497354,40.4278220368851
4475193,444346,30,-3.656082040565349,40.42550965843733
4475213,444353,30,-3.6560012760322333,40.42569029760328
4475503,444981,30,-3.6486235727305587,40.42834454720099
4475487,445038,30,-3.647950252457068,40.42820417820941
4475257,444903,30,-3.6495217457564126,40.426123280076396
4475255,444921,30,-3.649309388904616,40.42610645484623
4475026,444812,30,-3.6505744010939902,40.42403627176679
4475039,444830,30,-3.650363352060571,40.42415457680181
4469378,439583,30,-3.71167529950593,40.37279307909694
4474718,444780,30,-3.650924858496186,40.42125951197055
4474613,444961.2,30,-3.648779943658864,40.42032561770944
4474639,444961,30,-3.6487845511910133,40.42055982723917
4474548,445193,30,-3.646042122236289,40.41975536018192
4474563,445181,30,-3.6461848576426106,40.4198896983333
4474483,445399,30,-3.643608445175636,40.419183344952344
4474426,445692,30,-3.640150050081791,40.41868902907124
4474477,445691.5,30,-3.6401602982555468,40.41914843429083
4474492,445997.9,30,-3.636550100342656,40.41930350332759
4474501,445975.6,30,-3.6368137108347574,40.419383133182286
4474525,446190,30,-3.634288644232911,40.41961323113727
4474677,445629,30,-3.640914070355657,40.42094606945454
4474795,445750.7,30,-3.639489647016767,40.42201702543193
4475229,445703.3,30,-3.6400854242194947,40.42592365634369
4475104,445248,30,-3.64544171596018,40.424767746201525
4474819,444734,30,-3.651475843714217,40.42216632263812
4476030,444352,30,-3.6560845845085814,40.43305020841799
4475917,444332,30,-3.6563104707150833,40.43203090559517
4470543,442962.6,30,-3.671972613957093,40.383526208427284
4470532,442974.9,30,-3.671826729358836,40.383427955931225
4469880,443228.3,30,-3.6687834683789764,40.377571657333554
4469671,443111,30,-3.6701465448053074,40.37568086137438
4473805,444515,30,-3.653968803602061,40.41301706511079
4473854,444575.4,30,-3.6532612173269783,40.41346250929723
4473958,444650.3,30,-3.652387512318344,40.41440438500086
4473968,444638,30,-3.6525333494463275,40.41449365262565
4475910,445082,30,-3.6474681105468494,40.43201770281272
4475933,445141.5,30,-3.646768649476587,40.43222882590228
4477942,445186.6,30,-3.6464102980897346,40.45032995494584
4477919,446020,30,-3.636580699511153,40.45017729668942
4477791,446193,30,-3.6345298013487852,40.44903541908811
4477804,446191,30,-3.6345544868843183,40.449152400752695
4477854,446516.4,30,-3.630721567975452,40.44962382821994
4477856,446466.1,30,-3.6313148804283406,40.449638607474554
4477880,446679,30,-3.6288063510175657,40.449868496571966
4477862,446679,30,-3.628804839631161,40.44970634254846
4477816,447057,30,-3.6243435714896903,40.44931610948935
4477865,446989,30,-3.62514952360055,40.449753195434276
4477842,447331,30,-3.6211146949332913,40.4495677381104
4478133,448073.7,30,-3.6123804607856336,40.45223596191466
4478684,450392.2,30,-3.5850822213145572,40.45734132297717
4479019,450737,30,-3.5810417945725836,40.460379722488284
4470634,434235,30,-3.774795837081119,40.38370281058813
4478014,444835.2,30,-3.6505603340370696,40.45095532196239
4473099,440473,30,-3.7015401432944586,40.406377811828804
4472271,439386,30,-3.7142709208028593,40.39884036465251
4472260,439403,30,-3.7140695618323902,40.39874250860397
4472050,439383,30,-3.7142852293761544,40.396849272172005
4471680,439384.5,30,-3.7142323345322747,40.39351624212555
4471643,439390,30,-3.7141640113802232,40.39318332834156
4471385,439322.3,30,-3.7149370769333787,40.39085420925612
4471060,439218,30,-3.716134891181497,40.38791884594091
4471055,439239,30,-3.715887010097914,40.38787533540872
4469696,439116.1,30,-3.7172050619452297,40.37562381172108
4469716,439081.4,30,-3.7176157048925598,40.375801446243564
4469694,439338.9,30,-3.7145805080941026,40.375622040998685
4469713,439337.2,30,-3.714602340695187,40.37579307903083
4468261,440851.3,30,-3.6966329458005296,40.362821484278136
4468272,440863.1,30,-3.696494999123456,40.36292141553303
4467804,440925,30,-3.6957226694942706,40.358709790855734
4468017,440909,30,-3.6959308180465826,40.36062748382955
4470189,434594.8,30,-3.7705116208879472,40.379722398559004
4470207,433874.2,30,-3.779001839564931,40.379827679155376
4469377,439406,30,-3.713760003045963,40.372771221936475
4469168,439346.3,30,-3.7144432962422327,40.37088409898631
4471750,438409,30,-3.725732552220409,40.39407527034764
4471729,438407,30,-3.725754085486815,40.393885944714604
4471905,438250.2,30,-3.7276185951224607,40.3954598232319
4471915,438001,30,-3.7305557500514555,40.39553139404374
4471922,437641.1,30,-3.734796932550134,40.39556758359437
4471822,437389,30,-3.737757450371821,40.394647825814445
4471808,437369,30,-3.7379917187383285,40.394520203947465
4472720,437057.4,30,-3.741753226174303,40.40271239657137
4472744,437081.9,30,-3.741466898735248,40.40293045030347
4472779,437411.5,30,-3.737586430244243,40.40327058635749
4472786,437331.8,30,-3.738526285738537,40.4033276504125
4468898,439410.2,30,-3.713665012034334,40.36845644431233
4469455,440201.8,30,-3.704393961841825,40.373531360610244
4469430,440206,30,-3.7043421464369155,40.373306448483504
4469593,439824,30,-3.7088569692531146,40.374747346764686
4469569,439822,30,-3.7088782612321487,40.37453099771243
4469677,439574,30,-3.7118096495723085,40.37548597478773
4469697,438803,30,-3.720893162486349,40.37560988870915
4469672,438800,30,-3.7209260991068254,40.375384455870254
4469664,438380.1,30,-3.7258713048018777,40.375281448474745
4469646,438430,30,-3.7252817977843304,40.37512298342903
4469676,437909,30,-3.731421519732932,40.3753545865546
4469730,437678.7,30,-3.7341394840148388,40.37582385506812
4469702,437679.7,30,-3.7341249673780292,40.37557169253808
4469727,437438.3,30,-3.7369708589731347,40.375778818478686
4469706,437436,30,-3.73699588937152,40.37558946796539
4469651,437192.7,30,-3.7398562866439877,40.37507570286033
4470019,436378.8,30,-3.749479811743403,40.37832907796109
4468898,439589,30,-3.7115591466385642,40.368469420551115
4472104,434921.6,30,-3.766857697873113,40.396999047650745
4471981,435389,30,-3.7613380258710234,40.39592740925701
4470395,441315,30,-3.691368470882315,40.38207852583933
4468352,441526.8,30,-3.6886860310366663,40.363688910852424
4468394,441548.7,30,-3.6884319639828282,40.364068806917146
4468202,441529,30,-3.6886463702542565,40.362337777530186
4468182,441557.9,30,-3.688304189187037,40.36215963191512
4468020,441611,30,-3.687664015015495,40.36070396066597
4467947,441916,30,-3.6840655385659886,40.3600676341442
4467901,441865.4,30,-3.6846572312395214,40.35964971262481
4467924,441569,30,-3.688149833615417,40.35983619409959
4471563,441167.9,30,-3.693209207124764,40.39259012437332
4466761,442559.8,30,-3.6763771289867,40.349428006409816
4471006,441736.5,30,-3.6864589912358796,40.38761233212655
4466328,442656,30,-3.6752055168391404,40.345533886629646
4471073,441888,30,-3.6846802554883316,40.38822648697613
4470992,441871.4,30,-3.6848684333191093,40.387495636093526
4471689,434998,30,-3.765915144446767,40.39326653692786
4471134,435358.4,30,-3.7616125993650025,40.38829492591595
4471108,435411.8,30,-3.7609808526004485,40.388064849385394
4471406,435116.3,30,-3.7644925082227587,40.39072638728632
4471422,435129.4,30,-3.764339800044238,40.39087154180718
4469233,439641.2,30,-3.7109760607337754,40.37149105930883
4469116,439639.3,30,-3.7109873623875496,40.37043692387539
